country_id,year,stunting_pct,underweight_pct,wasting_pct
UNSDG_WESTERNASIANORTHERNAFR,1992,,,5.7
UNSDG_WESTERNASIANORTHERNAFR,1993,,,5.7
UNSDG_WESTERNASIANORTHERNAFR,1994,,,5.6
UNSDG_WESTERNASIANORTHERNAFR,1995,,,5.6
UNSDG_WESTERNASIANORTHERNAFR,1996,,,5.5
UNSDG_WESTERNASIANORTHERNAFR,1997,,,5.5
UNSDG_WESTERNASIANORTHERNAFR,1998,,,5.4
UNSDG_WESTERNASIANORTHERNAFR,1999,,,5.4
UNSDG_WESTERNASIANORTHERNAFR,2000,,,5.3
UNSDG_WESTERNASIANORTHERNAFR,2001,,,5.3
UNSDG_WESTERNASIANORTHERNAFR,2002,,,5.3
UNSDG_WESTERNASIANORTHERNAFR,2003,,,5.2
UNSDG_WESTERNASIANORTHERNAFR,2004,,,5.2
UNSDG_WESTERNASIANORTHERNAFR,2005,,,5.1
UNSDG_WESTERNASIANORTHERNAFR,2006,,,5.1
UNSDG_WESTERNASIANORTHERNAFR,2007,,,5.0
UNSDG_WESTERNASIANORTHERNAFR,2008,,,5.0
UNSDG_WESTERNASIANORTHERNAFR,2009,,,4.9
UNSDG_WESTERNASIANORTHERNAFR,2010,,,4.9
UNSDG_WESTERNASIANORTHERNAFR,2011,,,4.9
UNSDG_WESTERNASIANORTHERNAFR,2012,,,4.8
UNSDG_WESTERNASIANORTHERNAFR,2013,,,4.8
UNSDG_WESTERNASIANORTHERNAFR,2014,,,4.7
UNSDG_WESTERNASIANORTHERNAFR,2015,,,4.7
UNSDG_WESTERNASIANORTHERNAFR,2016,,,4.7
UNSDG_WESTERNASIANORTHERNAFR,2017,,,4.6
UNSDG_WESTERNASIANORTHERNAFR,2018,,,4.6
UNSDG_WESTERNASIANORTHERNAFR,2019,,,4.6
UNSDG_WESTERNASIANORTHERNAFR,2020,,,4.5
UNSDG_WESTERNASIANORTHERNAFR,2021,,,4.5
UNSDG_WESTERNASIANORTHERNAFR,2022,,,4.5
UNSDG_WESTERNASIANORTHERNAFR,2023,,,4.4
UNSDG_WESTERNASIANORTHERNAFR,2024,,,4.4
URY,1987,21.0,6.5,
URY,1999,15.3,4.7,1.6
URY,2002,14.7,5.4,2.4
URY,2003,17.2,5.0,1.7
URY,2004,13.9,6.0,3.0
URY,2007,11.8,3.9,1.4
URY,2011,11.7,3.9,0.6
URY,2013,5.0,1.1,1.1
URY,2016,10.8,3.3,0.8
URY,2018,6.9,1.8,1.4
USA,1991,3.1,0.8,0.5
USA,2000,3.2,1.1,0.5
USA,2002,3.1,0.8,0.3
USA,2004,2.9,1.3,0.7
USA,2006,3.1,0.7,0.9
USA,2008,2.3,0.7,0.6
USA,2010,2.8,1.0,0.1
USA,2012,2.2,0.5,0.3
USA,2014,2.4,0.7,0.3
USA,2016,3.5,1.4,0.4
USA,2018,3.4,0.4,0.1
USA,2022,3.8,,0.1
UZB,1996,41.9,21.7,17.9
UZB,2002,28.1,8.1,7.9
UZB,2006,21.5,5.1,3.3
UZB,2017,15.4,5.1,2.5
UZB,2021,7.7,2.1,3.0
VEN,1987,7.0,3.9,2.2
VEN,1990,18.6,6.7,5.7
VEN,1991,18.2,5.4,4.5
VEN,1992,18.3,4.5,4.3
VEN,1993,17.4,4.0,4.0
VEN,1994,17.9,3.9,3.8
VEN,1995,18.9,4.1,3.8
VEN,1996,19.3,4.4,3.8
VEN,1997,19.9,4.5,3.8
VEN,1998,19.2,4.6,4.4
VEN,1999,18.3,4.1,4.0
VEN,2000,17.4,3.9,3.9
VEN,2001,17.3,4.0,4.4
VEN,2002,17.6,4.2,4.8
VEN,2003,17.7,4.6,5.2
VEN,2004,17.1,4.5,5.2
VEN,2005,16.2,4.1,4.8
VEN,2006,16.2,3.9,4.8
VEN,2007,15.6,3.7,5.0
VEN,2008,14.6,3.2,4.5
VEN,2009,13.4,2.9,4.1
VNM,1988,61.3,40.7,11.1
VNM,1993,61.5,36.6,6.7
VNM,1994,52.5,40.6,13.5
VNM,1998,42.1,35.8,11.9
VNM,1999,43.8,31.1,10.9
VNM,2000-05,42.9,26.6,6.1
VNM,2000-12,42.1,29.4,10.7
VNM,2002,37.5,23.3,8.8
VNM,2003,35.4,24.6,10.8
VNM,2004,33.7,23.6,11.2
VNM,2005,33.3,22.8,10.6
VNM,2006,31.7,21.9,9.8
VNM,2007,31.7,21.6,10.0
VNM,2008,30.8,20.5,9.4
VNM,2009,29.3,17.5,7.1
VNM,2010,22.7,11.7,4.1
VNM,2011,27.5,16.8,6.6
VNM,2012,26.7,16.2,6.7
VNM,2013,25.9,15.3,6.6
VNM,2014,24.9,14.5,6.8
VNM,2015,24.6,14.1,6.4
VNM,2016,24.3,13.8,
VNM,2017,23.8,13.4,5.8
VNM,2018,23.2,12.8,5.4
VNM,2019,22.4,12.2,5.2
VNM,2020,,,4.7
VNM,2020-01,19.6,11.5,
VNM,2020-07,19.5,11.6,
VNM,2022,18.9,10.2,4.4
VNM,2023,18.2,9.7,4.4
VUT,1996,25.7,10.6,6.8
VUT,2008,25.7,11.5,5.9
VUT,2013,28.9,11.7,4.7
WB_EAP,1990,,,5.5
WB_EAP,1991,,,5.4
WB_EAP,1992,,,5.4
WB_EAP,1993,,,5.3
WB_EAP,1994,,,5.2
WB_EAP,1995,,,5.2
WB_EAP,1996,,,5.2
WB_EAP,1997,,,5.1
WB_EAP,1998,,,5.0
WB_EAP,1999,,,5.0
WB_EAP,2000,,,4.9
WB_EAP,2001,,,4.8
WB_EAP,2002,,,4.7
WB_EAP,2003,,,4.7
WB_EAP,2004,,,4.6
WB_EAP,2005,,,4.5
WB_EAP,2006,,,4.4
WB_EAP,2007,,,4.3
WB_EAP,2008,,,4.2
WB_EAP,2009,,,4.2
WB_EAP,2010,,,4.1
WB_EAP,2011,,,4.0
WB_EAP,2012,,,3.9
WB_EAP,2013,,,3.8
WB_EAP,2014,,,3.8
WB_EAP,2015,,,3.7
WB_EAP,2016,,,3.6
WB_EAP,2017,,,3.6
WB_EAP,2018,,,3.5
WB_EAP,2019,,,3.5
WB_EAP,2020,,,3.4
WB_EAP,2021,,,3.4
WB_EAP,2022,,,3.5
WB_EAP,2023,,,3.5
WB_EAP,2024,,,3.5
WB_ECA,1990,,,4.2
WB_ECA,1991,,,4.0
WB_ECA,1992,,,3.9
WB_ECA,1993,,,3.7
WB_ECA,1994,,,3.6
WB_ECA,1995,,,3.4
WB_ECA,1996,,,3.3
WB_ECA,1997,,,3.1
WB_ECA,1998,,,3.0
WB_ECA,1999,,,2.9
WB_ECA,2000,,,2.8
WB_ECA,2001,,,2.7
WB_ECA,2002,,,2.6
WB_ECA,2003,,,2.4
WB_ECA,2004,,,2.3
WB_ECA,2005,,,2.2
WB_ECA,2006,,,2.2
WB_ECA,2007,,,2.1
WB_ECA,2008,,,2.0
WB_ECA,2009,,,1.9
WB_ECA,2010,,,1.8
WB_ECA,2011,,,1.7
WB_ECA,2012,,,1.7
WB_ECA,2013,,,1.6
WB_ECA,2014,,,1.5
WB_ECA,2015,,,1.5
WB_ECA,2016,,,1.4
WB_ECA,2017,,,1.4
WB_ECA,2018,,,1.3
WB_ECA,2019,,,1.2
WB_ECA,2020,,,1.2
WB_ECA,2021,,,1.1
WB_ECA,2022,,,1.1
WB_ECA,2023,,,1.0
WB_ECA,2024,,,1.0
WB_HI,1990,,,1.6
WB_HI,1991,,,1.6
WB_HI,1992,,,1.5
WB_HI,1993,,,1.4
WB_HI,1994,,,1.4
WB_HI,1995,,,1.3
WB_HI,1996,,,1.3
WB_HI,1997,,,1.2
WB_HI,1998,,,1.2
WB_HI,1999,,,1.1
WB_HI,2000,,,1.1
WB_HI,2001,,,1.0
WB_HI,2002,,,1.0
WB_HI,2003,,,0.9
WB_HI,2004,,,0.9
WB_HI,2005,,,0.9
WB_HI,2006,,,0.8
WB_HI,2007,,,0.8
WB_HI,2008,,,0.8
WB_HI,2009,,,0.7
WB_HI,2010,,,0.7
WB_HI,2011,,,0.7
WB_HI,2012,,,0.6
WB_HI,2013,,,0.6
WB_HI,2014,,,0.6
WB_HI,2015,,,0.6
WB_HI,2016,,,0.5
WB_HI,2017,,,0.5
WB_HI,2018,,,0.5
WB_HI,2019,,,0.5
WB_HI,2020,,,0.5
WB_HI,2021,,,0.4
WB_HI,2022,,,0.4
WB_HI,2023,,,0.4
WB_HI,2024,,,0.4
WB_LAC,1990,,,2.5
WB_LAC,1991,,,2.4
WB_LAC,1992,,,2.4
WB_LAC,1993,,,2.3
WB_LAC,1994,,,2.3
WB_LAC,1995,,,2.2
WB_LAC,1996,,,2.2
WB_LAC,1997,,,2.2
WB_LAC,1998,,,2.1
WB_LAC,1999,,,2.1
WB_LAC,2000,,,2.0
WB_LAC,2001,,,2.0
WB_LAC,2002,,,2.0
WB_LAC,2003,,,1.9
WB_LAC,2004,,,1.9
WB_LAC,2005,,,1.8
WB_LAC,2006,,,1.8
WB_LAC,2007,,,1.8
WB_LAC,2008,,,1.7
WB_LAC,2009,,,1.7
WB_LAC,2010,,,1.7
WB_LAC,2011,,,1.6
WB_LAC,2012,,,1.6
WB_LAC,2013,,,1.6
WB_LAC,2014,,,1.6
WB_LAC,2015,,,1.5
WB_LAC,2016,,,1.5
WB_LAC,2017,,,1.5
WB_LAC,2018,,,1.4
WB_LAC,2019,,,1.4
WB_LAC,2020,,,1.4
WB_LAC,2021,,,1.4
WB_LAC,2022,,,1.3
WB_LAC,2023,,,1.3
WB_LAC,2024,,,1.3
WB_LI,1990,,,13.6
WB_LI,1991,,,13.3
WB_LI,1992,,,13.1
WB_LI,1993,,,12.8
WB_LI,1994,,,12.5
WB_LI,1995,,,12.2
WB_LI,1996,,,12.0
WB_LI,1997,,,11.7
WB_LI,1998,,,11.5
WB_LI,1999,,,11.2
WB_LI,2000,,,11.0
WB_LI,2001,,,10.7
WB_LI,2002,,,10.5
WB_LI,2003,,,10.3
WB_LI,2004,,,10.1
WB_LI,2005,,,9.8
WB_LI,2006,,,9.6
WB_LI,2007,,,9.4
WB_LI,2008,,,9.2
WB_LI,2009,,,9.0
WB_LI,2010,,,8.8
WB_LI,2011,,,8.6
WB_LI,2012,,,8.4
WB_LI,2013,,,8.2
WB_LI,2014,,,8.0
WB_LI,2015,,,7.9
WB_LI,2016,,,7.7
WB_LI,2017,,,7.5
WB_LI,2018,,,7.3
WB_LI,2019,,,7.2
WB_LI,2020,,,7.0
WB_LI,2021,,,6.9
WB_LI,2022,,,6.7
WB_LI,2023,,,6.6
WB_LI,2024,,,6.4
WB_LMI,1990,,,13.9
WB_LMI,1991,,,13.7
WB_LMI,1992,,,13.6
WB_LMI,1993,,,13.4
WB_LMI,1994,,,13.3
WB_LMI,1995,,,13.1
WB_LMI,1996,,,13.0
WB_LMI,1997,,,12.8
WB_LMI,1998,,,12.7
WB_LMI,1999,,,12.6
WB_LMI,2000,,,12.4
WB_LMI,2001,,,12.3
WB_LMI,2002,,,12.2
WB_LMI,2003,,,12.0
WB_LMI,2004,,,11.9
WB_LMI,2005,,,11.8
WB_LMI,2006,,,11.6
WB_LMI,2007,,,11.5
WB_LMI,2008,,,11.4
WB_LMI,2009,,,11.3
WB_LMI,2010,,,11.1
WB_LMI,2011,,,11.0
WB_LMI,2012,,,10.9
WB_LMI,2013,,,10.8
WB_LMI,2014,,,10.7
WB_LMI,2015,,,10.5
WB_LMI,2016,,,10.4
WB_LMI,2017,,,10.3
WB_LMI,2018,,,10.2
WB_LMI,2019,,,10.1
WB_LMI,2020,,,10.0
WB_LMI,2021,,,9.8
WB_LMI,2022,,,9.7
WB_LMI,2023,,,9.6
WB_LMI,2024,,,9.5
WB_MNA,1990,,,5.9
WB_MNA,1991,,,5.9
WB_MNA,1992,,,5.9
WB_MNA,1993,,,5.8
WB_MNA,1994,,,5.8
WB_MNA,1995,,,5.8
WB_MNA,1996,,,5.7
WB_MNA,1997,,,5.7
WB_MNA,1998,,,5.7
WB_MNA,1999,,,5.7
WB_MNA,2000,,,5.6
WB_MNA,2001,,,5.6
WB_MNA,2002,,,5.6
WB_MNA,2003,,,5.6
WB_MNA,2004,,,5.5
WB_MNA,2005,,,5.5
WB_MNA,2006,,,5.5
WB_MNA,2007,,,5.5
WB_MNA,2008,,,5.4
WB_MNA,2009,,,5.4
WB_MNA,2010,,,5.4
WB_MNA,2011,,,5.4
WB_MNA,2012,,,5.3
WB_MNA,2013,,,5.3
WB_MNA,2014,,,5.3
WB_MNA,2015,,,5.3
WB_MNA,2016,,,5.2
WB_MNA,2017,,,5.2
WB_MNA,2018,,,5.2
WB_MNA,2019,,,5.2
WB_MNA,2020,,,5.1
WB_MNA,2021,,,5.1
WB_MNA,2022,,,5.1
WB_MNA,2023,,,5.1
WB_MNA,2024,,,5.0
WB_NAR,1990,,,0.7
WB_NAR,1991,,,0.7
WB_NAR,1992,,,0.7
WB_NAR,1993,,,0.6
WB_NAR,1994,,,0.6
WB_NAR,1995,,,0.6
WB_NAR,1996,,,0.6
WB_NAR,1997,,,0.6
WB_NAR,1998,,,0.6
WB_NAR,1999,,,0.6
WB_NAR,2000,,,0.5
WB_NAR,2001,,,0.5
WB_NAR,2002,,,0.5
WB_NAR,2003,,,0.5
WB_NAR,2004,,,0.5
WB_NAR,2005,,,0.5
WB_NAR,2006,,,0.4
WB_NAR,2007,,,0.4
WB_NAR,2008,,,0.4
WB_NAR,2009,,,0.4
WB_NAR,2010,,,0.4
WB_NAR,2011,,,0.4
WB_NAR,2012,,,0.3
WB_NAR,2013,,,0.3
WB_NAR,2014,,,0.3
WB_NAR,2015,,,0.3
WB_NAR,2016,,,0.3
WB_NAR,2017,,,0.3
WB_NAR,2018,,,0.3
WB_NAR,2019,,,0.2
WB_NAR,2020,,,0.2
WB_NAR,2021,,,0.2
WB_NAR,2022,,,0.2
WB_NAR,2023,,,0.2
WB_NAR,2024,,,0.2
WB_SAR,1990,,,18.8
WB_SAR,1991,,,18.7
WB_SAR,1992,,,18.5
WB_SAR,1993,,,18.3
WB_SAR,1994,,,18.2
WB_SAR,1995,,,18.0
WB_SAR,1996,,,17.9
WB_SAR,1997,,,17.8
WB_SAR,1998,,,17.6
WB_SAR,1999,,,17.5
WB_SAR,2000,,,17.3
WB_SAR,2001,,,17.2
WB_SAR,2002,,,17.0
WB_SAR,2003,,,16.9
WB_SAR,2004,,,16.7
WB_SAR,2005,,,16.6
WB_SAR,2006,,,16.5
WB_SAR,2007,,,16.3
WB_SAR,2008,,,16.2
WB_SAR,2009,,,16.1
WB_SAR,2010,,,15.9
WB_SAR,2011,,,15.8
WB_SAR,2012,,,15.7
WB_SAR,2013,,,15.5
WB_SAR,2014,,,15.4
WB_SAR,2015,,,15.3
WB_SAR,2016,,,15.1
WB_SAR,2017,,,15.0
WB_SAR,2018,,,14.9
WB_SAR,2019,,,14.7
WB_SAR,2020,,,14.6
WB_SAR,2021,,,14.5
WB_SAR,2022,,,14.4
WB_SAR,2023,,,14.2
WB_SAR,2024,,,14.1
WB_SSA,1990,,,11.4
WB_SSA,1991,,,11.1
WB_SSA,1992,,,10.9
WB_SSA,1993,,,10.7
WB_SSA,1994,,,10.5
WB_SSA,1995,,,10.3
WB_SSA,1996,,,10.1
WB_SSA,1997,,,9.9
WB_SSA,1998,,,9.8
WB_SSA,1999,,,9.6
WB_SSA,2000,,,9.4
WB_SSA,2001,,,9.2
WB_SSA,2002,,,9.0
WB_SSA,2003,,,8.9
WB_SSA,2004,,,8.7
WB_SSA,2005,,,8.5
WB_SSA,2006,,,8.4
WB_SSA,2007,,,8.2
WB_SSA,2008,,,8.0
WB_SSA,2009,,,7.9
WB_SSA,2010,,,7.7
WB_SSA,2011,,,7.6
WB_SSA,2012,,,7.4
WB_SSA,2013,,,7.3
WB_SSA,2014,,,7.1
WB_SSA,2015,,,7.0
WB_SSA,2016,,,6.9
WB_SSA,2017,,,6.7
WB_SSA,2018,,,6.6
WB_SSA,2019,,,6.5
WB_SSA,2020,,,6.3
WB_SSA,2021,,,6.2
WB_SSA,2022,,,6.1
WB_SSA,2023,,,6.0
WB_SSA,2024,,,5.9
WB_UMI,1990,,,4.9
WB_UMI,1991,,,4.8
WB_UMI,1992,,,4.7
WB_UMI,1993,,,4.5
WB_UMI,1994,,,4.4
WB_UMI,1995,,,4.3
WB_UMI,1996,,,4.2
WB_UMI,1997,,,4.1
WB_UMI,1998,,,4.0
WB_UMI,1999,,,3.9
WB_UMI,2000,,,3.8
WB_UMI,2001,,,3.7
WB_UMI,2002,,,3.6
WB_UMI,2003,,,3.5
WB_UMI,2004,,,3.4
WB_UMI,2005,,,3.4
WB_UMI,2006,,,3.3
WB_UMI,2007,,,3.2
WB_UMI,2008,,,3.1
WB_UMI,2009,,,3.0
WB_UMI,2010,,,2.9
WB_UMI,2011,,,2.9
WB_UMI,2012,,,2.8
WB_UMI,2013,,,2.7
WB_UMI,2014,,,2.7
WB_UMI,2015,,,2.6
WB_UMI,2016,,,2.5
WB_UMI,2017,,,2.5
WB_UMI,2018,,,2.4
WB_UMI,2019,,,2.3
WB_UMI,2020,,,2.3
WB_UMI,2021,,,2.2
WB_UMI,2022,,,2.2
WB_UMI,2023,,,2.1
WB_UMI,2024,,,2.1
WHO_AFRO,1990,,,10.9
WHO_AFRO,1991,,,10.7
WHO_AFRO,1992,,,10.5
WHO_AFRO,1993,,,10.3
WHO_AFRO,1994,,,10.1
WHO_AFRO,1995,,,9.9
WHO_AFRO,1996,,,9.7
WHO_AFRO,1997,,,9.5
WHO_AFRO,1998,,,9.3
WHO_AFRO,1999,,,9.1
WHO_AFRO,2000,,,9.0
WHO_AFRO,2001,,,8.8
WHO_AFRO,2002,,,8.6
WHO_AFRO,2003,,,8.5
WHO_AFRO,2004,,,8.3
WHO_AFRO,2005,,,8.1
WHO_AFRO,2006,,,8.0
WHO_AFRO,2007,,,7.8
WHO_AFRO,2008,,,7.7
WHO_AFRO,2009,,,7.5
WHO_AFRO,2010,,,7.4
WHO_AFRO,2011,,,7.2
WHO_AFRO,2012,,,7.1
WHO_AFRO,2013,,,6.9
WHO_AFRO,2014,,,6.8
WHO_AFRO,2015,,,6.7
WHO_AFRO,2016,,,6.5
WHO_AFRO,2017,,,6.4
WHO_AFRO,2018,,,6.3
WHO_AFRO,2019,,,6.2
WHO_AFRO,2020,,,6.0
WHO_AFRO,2021,,,5.9
WHO_AFRO,2022,,,5.8
WHO_AFRO,2023,,,5.7
WHO_AFRO,2024,,,5.6
WHO_AMRO,1990,,,2.2
WHO_AMRO,1991,,,2.1
WHO_AMRO,1992,,,2.0
WHO_AMRO,1993,,,1.9
WHO_AMRO,1994,,,1.9
WHO_AMRO,1995,,,1.8
WHO_AMRO,1996,,,1.7
WHO_AMRO,1997,,,1.7
WHO_AMRO,1998,,,1.6
WHO_AMRO,1999,,,1.6
WHO_AMRO,2000,,,1.5
WHO_AMRO,2001,,,1.5
WHO_AMRO,2002,,,1.4
WHO_AMRO,2003,,,1.4
WHO_AMRO,2004,,,1.3
WHO_AMRO,2005,,,1.3
WHO_AMRO,2006,,,1.2
WHO_AMRO,2007,,,1.2
WHO_AMRO,2008,,,1.2
WHO_AMRO,2009,,,1.1
WHO_AMRO,2010,,,1.1
WHO_AMRO,2011,,,1.0
WHO_AMRO,2012,,,1.0
WHO_AMRO,2013,,,1.0
WHO_AMRO,2014,,,0.9
WHO_AMRO,2015,,,0.9
WHO_AMRO,2016,,,0.9
WHO_AMRO,2017,,,0.8
WHO_AMRO,2018,,,0.8
WHO_AMRO,2019,,,0.8
WHO_AMRO,2020,,,0.8
WHO_AMRO,2021,,,0.7
WHO_AMRO,2022,,,0.7
WHO_AMRO,2023,,,0.7
WHO_AMRO,2024,,,0.7
WHO_EMRO,1990,,,10.7
WHO_EMRO,1991,,,10.5
WHO_EMRO,1992,,,10.4
WHO_EMRO,1993,,,10.2
WHO_EMRO,1994,,,10.1
WHO_EMRO,1995,,,9.9
WHO_EMRO,1996,,,9.8
WHO_EMRO,1997,,,9.6
WHO_EMRO,1998,,,9.5
WHO_EMRO,1999,,,9.3
WHO_EMRO,2000,,,9.2
WHO_EMRO,2001,,,9.0
WHO_EMRO,2002,,,8.9
WHO_EMRO,2003,,,8.8
WHO_EMRO,2004,,,8.6
WHO_EMRO,2005,,,8.5
WHO_EMRO,2006,,,8.4
WHO_EMRO,2007,,,8.2
WHO_EMRO,2008,,,8.1
WHO_EMRO,2009,,,8.0
WHO_EMRO,2010,,,7.9
WHO_EMRO,2011,,,7.7
WHO_EMRO,2012,,,7.6
WHO_EMRO,2013,,,7.5
WHO_EMRO,2014,,,7.4
WHO_EMRO,2015,,,7.3
WHO_EMRO,2016,,,7.1
WHO_EMRO,2017,,,7.0
WHO_EMRO,2018,,,6.9
WHO_EMRO,2019,,,6.8
WHO_EMRO,2020,,,6.7
WHO_EMRO,2021,,,6.6
WHO_EMRO,2022,,,6.5
WHO_EMRO,2023,,,6.4
WHO_EMRO,2024,,,6.3
WHO_EURO,1990,,,4.0
WHO_EURO,1991,,,3.9
WHO_EURO,1992,,,3.7
WHO_EURO,1993,,,3.6
WHO_EURO,1994,,,3.5
WHO_EURO,1995,,,3.3
WHO_EURO,1996,,,3.2
WHO_EURO,1997,,,3.1
WHO_EURO,1998,,,3.0
WHO_EURO,1999,,,2.8
WHO_EURO,2000,,,2.7
WHO_EURO,2001,,,2.6
WHO_EURO,2002,,,2.5
WHO_EURO,2003,,,2.4
WHO_EURO,2004,,,2.3
WHO_EURO,2005,,,2.2
WHO_EURO,2006,,,2.2
WHO_EURO,2007,,,2.1
WHO_EURO,2008,,,2.0
WHO_EURO,2009,,,1.9
WHO_EURO,2010,,,1.8
WHO_EURO,2011,,,1.8
WHO_EURO,2012,,,1.7
WHO_EURO,2013,,,1.6
WHO_EURO,2014,,,1.6
WHO_EURO,2015,,,1.5
WHO_EURO,2016,,,1.4
WHO_EURO,2017,,,1.4
WHO_EURO,2018,,,1.3
WHO_EURO,2019,,,1.3
WHO_EURO,2020,,,1.2
WHO_EURO,2021,,,1.2
WHO_EURO,2022,,,1.1
WHO_EURO,2023,,,1.1
WHO_EURO,2024,,,1.0
WHO_SEARO,1990,,,17.4
WHO_SEARO,1991,,,17.2
WHO_SEARO,1992,,,17.1
WHO_SEARO,1993,,,17.0
WHO_SEARO,1994,,,16.9
WHO_SEARO,1995,,,16.8
WHO_SEARO,1996,,,16.7
WHO_SEARO,1997,,,16.6
WHO_SEARO,1998,,,16.5
WHO_SEARO,1999,,,16.4
WHO_SEARO,2000,,,16.3
WHO_SEARO,2001,,,16.2
WHO_SEARO,2002,,,16.0
WHO_SEARO,2003,,,15.9
WHO_SEARO,2004,,,15.8
WHO_SEARO,2005,,,15.7
WHO_SEARO,2006,,,15.6
WHO_SEARO,2007,,,15.5
WHO_SEARO,2008,,,15.4
WHO_SEARO,2009,,,15.3
WHO_SEARO,2010,,,15.2
WHO_SEARO,2011,,,15.1
WHO_SEARO,2012,,,15.0
WHO_SEARO,2013,,,14.9
WHO_SEARO,2014,,,14.8
WHO_SEARO,2015,,,14.7
WHO_SEARO,2016,,,14.6
WHO_SEARO,2017,,,14.5
WHO_SEARO,2018,,,14.4
WHO_SEARO,2019,,,14.3
WHO_SEARO,2020,,,14.2
WHO_SEARO,2021,,,14.1
WHO_SEARO,2022,,,14.1
WHO_SEARO,2023,,,14.0
WHO_SEARO,2024,,,13.9
WHO_WPRO,1990,,,4.6
WHO_WPRO,1991,,,4.4
WHO_WPRO,1992,,,4.3
WHO_WPRO,1993,,,4.2
WHO_WPRO,1994,,,4.1
WHO_WPRO,1995,,,4.0
WHO_WPRO,1996,,,3.9
WHO_WPRO,1997,,,3.8
WHO_WPRO,1998,,,3.7
WHO_WPRO,1999,,,3.6
WHO_WPRO,2000,,,3.5
WHO_WPRO,2001,,,3.4
WHO_WPRO,2002,,,3.3
WHO_WPRO,2003,,,3.2
WHO_WPRO,2004,,,3.2
WHO_WPRO,2005,,,3.1
WHO_WPRO,2006,,,3.0
WHO_WPRO,2007,,,2.9
WHO_WPRO,2008,,,2.8
WHO_WPRO,2009,,,2.8
WHO_WPRO,2010,,,2.7
WHO_WPRO,2011,,,2.6
WHO_WPRO,2012,,,2.6
WHO_WPRO,2013,,,2.5
WHO_WPRO,2014,,,2.4
WHO_WPRO,2015,,,2.4
WHO_WPRO,2016,,,2.3
WHO_WPRO,2017,,,2.2
WHO_WPRO,2018,,,2.2
WHO_WPRO,2019,,,2.1
WHO_WPRO,2020,,,2.1
WHO_WPRO,2021,,,2.0
WHO_WPRO,2022,,,2.0
WHO_WPRO,2023,,,1.9
WHO_WPRO,2024,,,1.9
WORLD,1990,,,9.4
WORLD,1991,,,9.3
WORLD,1992,,,9.2
WORLD,1993,,,9.2
WORLD,1994,,,9.1
WORLD,1995,,,9.1
WORLD,1996,,,9.1
WORLD,1997,,,9.0
WORLD,1998,,,8.9
WORLD,1999,,,8.9
WORLD,2000,,,8.8
WORLD,2001,,,8.7
WORLD,2002,,,8.6
WORLD,2003,,,8.5
WORLD,2004,,,8.4
WORLD,2005,,,8.3
WORLD,2006,,,8.2
WORLD,2007,,,8.1
WORLD,2008,,,7.9
WORLD,2009,,,7.8
WORLD,2010,,,7.7
WORLD,2011,,,7.6
WORLD,2012,,,7.4
WORLD,2013,,,7.3
WORLD,2014,,,7.2
WORLD,2015,,,7.1
WORLD,2016,,,7.0
WORLD,2017,,,6.9
WORLD,2018,,,6.8
WORLD,2019,,,6.8
WORLD,2020,,,6.7
WORLD,2021,,,6.7
WORLD,2022,,,6.7
WORLD,2023,,,6.6
WORLD,2024,,,6.6
WSM,1999,6.4,1.7,1.3
WSM,2014,4.9,3.2,3.9
WSM,2019,7.3,3.4,3.1
YEM,1991,53.4,31.1,14.3
YEM,1996,50.4,34.2,17.4
YEM,1997,59.0,47.0,17.3
YEM,2003,60.7,48.5,16.2
YEM,2005,60.8,38.6,13.9
YEM,2011,50.2,38.2,13.2
YEM,2013,51.2,43.8,17.1
YEM,2021,45.1,31.6,10.0
YEM,2022,52.0,44.0,18.6
ZAF,1994,28.7,8.0,3.3
ZAF,1999,30.1,9.8,4.5
ZAF,2008,25.0,9.1,5.4
ZAF,2015,21.2,5.7,3.4
ZAF,2016,27.4,5.9,2.5
ZAF,2017,21.3,4.9,3.6
ZMB,1992,52.7,25.4,6.2
ZMB,1995,58.1,,
ZMB,1996,54.2,23.7,6.2
ZMB,1999,62.0,22.1,5.5
ZMB,2002,57.4,25.2,6.0
ZMB,2007,48.3,15.6,5.9
ZMB,2013,42.1,15.8,5.9
ZMB,2018,35.9,12.4,3.8
ZWE,1987,,10.5,
ZWE,1988,35.9,8.0,1.5
ZWE,1994,30.3,11.8,6.5
ZWE,1999,36.2,11.5,9.8
ZWE,2005,37.3,14.0,7.8
ZWE,2009,37.1,11.7,2.8
ZWE,2010,33.7,10.2,3.4
ZWE,2013,32.8,11.1,3.5
ZWE,2014,30.4,11.2,3.5
ZWE,2015,28.7,8.5,3.6
ZWE,2019,25.6,9.7,2.8
ZWE,2024,25.9,9.6,5.1
